property_id,property_name,host_id,neighbourhood_group,room_type,price,min_nights
28300096,Cosy bedroom in Steglitz,54529475,Steglitz - Zehlendorf,Private room,40,1
28301706,Altbauwohnung mit viel Charme,213725773,Charlottenburg-Wilm.,Private room,42,2
28302220,Serviced Apartment- Studio in Karlshorst,148226214,Lichtenberg,Entire home/apt,47,7
28302855,Serviced Apartment- Studio XL in Karlshorst,148226214,Lichtenberg,Entire home/apt,74,7
28306857,"Spacious, sunny, cosy room in  Friedrichshain",38948429,Friedrichshain-Kreuzberg,Private room,19,23
28308576,Dúplex en Berlin-Mitte,83732173,Mitte,Entire home/apt,100,2
28310829,Tolle und grosse Wohnung in renovierter Fabrik,42251679,Mitte,Entire home/apt,150,3
28318488,Berliner Wohnung mit Blick in die City.,213852270,Lichtenberg,Entire home/apt,45,1
28319735,Calm & cosy Apartment in Neukölln,17907143,Neukölln,Entire home/apt,59,3
28323335,Bright minimalistic room in Friedrichshain,51836313,Friedrichshain-Kreuzberg,Private room,45,5
28323588,cosy room in Berlin,3428669,Tempelhof - Schöneberg,Private room,32,1
28324090,"Sunny, Cosy, Quiet & Central. Mitte Prenzlauerberg",3396724,Mitte,Private room,40,3
28324165,Nice Apartment in the heart of Berlin!!,204265055,Neukölln,Entire home/apt,45,1
28324382,Privatroom in the heart of Friedrichshain,18317451,Friedrichshain-Kreuzberg,Private room,35,1
28324659,Serviced Apartment- Studio Twin in Karlshorst,148226214,Lichtenberg,Entire home/apt,57,7
28324759,gemütliche unterkunft,150410704,Pankow,Entire home/apt,45,2
28324944,Cosy flat in wonderful Mitte with many attractions,13303826,Mitte,Entire home/apt,50,2
28325151,Light-flooded studio in an old building in Berlin,213890489,Pankow,Entire home/apt,70,2
28325360,Serviced Apartment- Apartment in Karlshorst,148226214,Lichtenberg,Entire home/apt,84,7
28325703,Beautiful cozy private room in Kreuzberg 36,16296020,Friedrichshain-Kreuzberg,Private room,39,3
28325959,Small but comfy private room near Spandau Arkaden,213872863,Spandau,Private room,25,3
28326827,BERLIN MITTE - MODERN DESIGN MEETS BEAUTIFUL ART!,114428748,Mitte,Entire home/apt,100,2
28327822,"Berlin, Zimmer in Loft-Wohnung",27489080,Charlottenburg-Wilm.,Private room,26,1
28328056,Serviced Apartment- Studio in City-West,113215550,Charlottenburg-Wilm.,Entire home/apt,72,4
28328620,Serviced Apartment- Studio XL in City-West,113215550,Charlottenburg-Wilm.,Entire home/apt,79,7
28328931,Spacious & Unique Room in Vibrant Neukölln,7760093,Neukölln,Private room,25,2
28329047,Spacious & Minimalistic style flat in Mitte Berlin,78261835,Mitte,Entire home/apt,100,1
28331518,Own balcony and 15 min to Alexanderplatz,25629757,Pankow,Private room,48,2
28331701,Berlin Apartment,30015,Neukölln,Entire home/apt,40,3
28333642,Zimmer in Berlin,213947484,Friedrichshain-Kreuzberg,Private room,40,1
28333870,Haus in Berlin mit Pool und Sauna,23324507,Treptow - Köpenick,Entire home/apt,65,2
28334879,"Central, classy flat in green Prenzlauer Berg",213952665,Pankow,Entire home/apt,22,2
28336202,Klein aber fein - gemütliche Unterkunft in Berlin,41522924,Tempelhof - Schöneberg,Private room,35,2
28336409,"Gemütliches Zimmer, zentral und ruhig gelegen",213967353,Pankow,Private room,42,2
28337520,1-room apartment with view on Berlin city skyline,4560478,Mitte,Entire home/apt,60,18
28339041,Berlin 2-room Apartment in Friedrichshain 75qm,167468681,Friedrichshain-Kreuzberg,Private room,69,2
28339042,Gemütliches Altbauzimmer mit antiken Möbel,20736372,Charlottenburg-Wilm.,Private room,30,3
28340715,Sunny lovely room in central location,213994300,Friedrichshain-Kreuzberg,Private room,29,2
28347284,Nice 2Rooms flat/Spandau (17),79430806,Spandau,Entire home/apt,36,30
28347583,Schönholzer Heide 1 + private bath,214044965,Pankow,Private room,35,1
28349015,Free room in beautiful apartment near Mauerpark,9810307,Mitte,Private room,70,4
28349225,Small cozy apartment in hip Neukölln,30229741,Neukölln,Entire home/apt,35,3
28349682,15qm private room at Paul-Lincke-Ufer,14752173,Friedrichshain-Kreuzberg,Private room,30,3
28349698,Quiet and spacious room in Neukölln,146144480,Neukölln,Shared room,25,2
28350702,"MODERN APARTMENT IN BEST LOCATION FOR 4, LONG TERM",214063680,Mitte,Entire home/apt,72,150
28351208,Sehr gepflegte schöne kleine Wohnung am Südstern,7181627,Friedrichshain-Kreuzberg,Entire home/apt,75,2
28351959,Privatzimmer mit eigenem Balkon,12523846,Tempelhof - Schöneberg,Private room,35,1
28352063,"Kleine, feine Wohnung im Herzen Friedrichshains",2778833,Friedrichshain-Kreuzberg,Entire home/apt,50,2
28352234,Big and beautiful room in central location,213994300,Friedrichshain-Kreuzberg,Private room,29,2
28353987,Small apartment in the heart of the city,82988210,Friedrichshain-Kreuzberg,Entire home/apt,35,1
28354718,Bright studio for plant-lovers near the airport,102181298,Mitte,Entire home/apt,30,1
28355595,"Noisy and Boring, 9th floor apartment",14159498,Mitte,Entire home/apt,65,3
28357549,STYLISH FLAT AT FAMOUS MAUERPARK,214105985,Pankow,Entire home/apt,99,1
28361567,Minimalistic urban hidaway in the center of Berlin,8931811,Mitte,Private room,21,2
28363678,A private room in the heart of Berlin,175619053,Friedrichshain-Kreuzberg,Private room,95,1
28365580,1-room apartment in Berlin-Friedrichshain,214095008,Friedrichshain-Kreuzberg,Entire home/apt,34,3
28366841,Bright apartament in the heart of Berlin,11721386,Mitte,Entire home/apt,150,4
28373337,Wohnung am Boxhagener Platz,214215858,Friedrichshain-Kreuzberg,Entire home/apt,80,1
28375029,Sonniges Altbauzimmer mit Balkon,214224827,Neukölln,Private room,39,10
28377052,Apartment Berlin Kreuzberg,89479056,Friedrichshain-Kreuzberg,Private room,40,2
28377832,Private room in vibrant neukoelln area,39487504,Neukölln,Private room,45,1
28378483,Apartment 9 in Kreuzberg-Berlin,190957759,Friedrichshain-Kreuzberg,Entire home/apt,125,1
28379626,Living in the Box 1,4631397,Mitte,Private room,58,2
28380309,Room in Berlin,23585423,Mitte,Private room,30,3
28380851,Sunny apartment in Berlin Neukölln,214261569,Neukölln,Entire home/apt,120,3
28382015,Living in the Box 2,4631397,Mitte,Private room,58,2
28382802,Living in the Box 3,4631397,Mitte,Private room,58,2
28383513,Living in the Box 4,4631397,Mitte,Private room,58,2
28384069,Living in the Box 5,4631397,Mitte,Private room,58,2
28384254,Living in the Box 6,4631397,Mitte,Private room,58,2
28384623,Ruhige und sonnige Wohnung im Prenzlauer Berg,28208452,Pankow,Private room,90,3
28384652,2 Room Apartment Checkpoint Charlie,1267752,Friedrichshain-Kreuzberg,Entire home/apt,89,6
28387147,Drei-Zimmer-Wohnung in Weißensee/ Prenzlauer Berg,142761134,Pankow,Entire home/apt,53,7
28388445,cozy apartment in heart of schöneberg - Room A,18117919,Tempelhof - Schöneberg,Private room,30,2
28389048,"Flatshare (WG), cute private room in city center",161175249,Mitte,Private room,49,25
28395262,Landhauswohnung,39686450,Pankow,Private room,50,1
28397276,Maybachufer gem with balcony,214387108,Neukölln,Private room,40,2
28397782,Spacious Berlin Mitte flat for short/long stay,26646848,Mitte,Entire home/apt,89,3
28397892,Nice quite single room located central,6477012,Tempelhof - Schöneberg,Private room,25,2
28398775,Lovely room in Neukölln,12793417,Neukölln,Private room,30,1
28399697,CENTRAL APARTMENT 4PAX K921,214403628,Mitte,Entire home/apt,70,150
28399894,Wunderschöner Altbau mit Holzdielen & Balkon,25761748,Friedrichshain-Kreuzberg,Entire home/apt,69,2
28402250,Sweet flat,214400454,Friedrichshain-Kreuzberg,Entire home/apt,75,2
28402280,Berlin Apartament,196781468,Lichtenberg,Private room,35,3
28402649,"Prenzlauer Berg, 90m2, ideal für Familien",2782144,Pankow,Entire home/apt,99,4
28403526,"3 ROOM CENTRE APARTMENT for 4 PAX , K90301",214403628,Mitte,Entire home/apt,72,150
28403853,"3 ROOM STYLE Apartment, CENTRE Location V1032",214403628,Mitte,Entire home/apt,75,150
28404446,Großes Appartement mitten in Kreuzberg,8007604,Friedrichshain-Kreuzberg,Entire home/apt,60,3
28404557,Tolles Apartment am Alexanderplatz,214223898,Pankow,Entire home/apt,100,2
28404752,Super nices Zimmer in Kreuzberg 61,6482189,Friedrichshain-Kreuzberg,Private room,60,1
28406345,Berlin Wohnung,79813108,Friedrichshain-Kreuzberg,Shared room,20,2
28406581,In the heart of West Berlin,214458432,Charlottenburg-Wilm.,Entire home/apt,67,3
28407471,Berlin Wohnung,175890096,Pankow,Private room,25,4
28408224,"Sehr gute Lage, nähe Kudamm, Zoologischer Garten",136455792,Charlottenburg-Wilm.,Entire home/apt,49,2
28408659,A cozy modern room with balcony & private bathroom,45499567,Friedrichshain-Kreuzberg,Private room,45,2
28410152,Sonniges Zimmer Charlottenburg verkehrsgünstig,143971712,Charlottenburg-Wilm.,Private room,25,2
28419371,Gemütliches Zimmer mit Balkon,56845301,Mitte,Private room,25,2
28419383,Apartment 3 am Görli - Kreuzberg,190957759,Friedrichshain-Kreuzberg,Entire home/apt,155,1
28420781,Bright room 15min walk to Alexanderplatz,214567602,Pankow,Private room,22,1
28421065,Cosy 2 room apartment in Wilmersdorf,7443864,Charlottenburg-Wilm.,Entire home/apt,60,3
28423932,Tiny House »Tiny100« in Tegel,89597,Reinickendorf,Entire home/apt,50,2
28424619,City Center Berlin,173166499,Mitte,Entire home/apt,150,3
28424899,Apartment 5 in trendy Kreuzberg,190957759,Friedrichshain-Kreuzberg,Entire home/apt,155,1
28425601,Nice cozy room in Kurfüstendamm,214593057,Charlottenburg-Wilm.,Private room,30,7
28431963,Central Park Artist Loft,115658799,Friedrichshain-Kreuzberg,Entire home/apt,90,4
28432021,Berliner Geteiltes Zimmer zur Vermiete,214638245,Spandau,Shared room,91,1
28432505,Studio Apartment Close to Berlin Tierpark,201208944,Lichtenberg,Entire home/apt,45,1
28432988,Cozy private room in the heart of Berlin-Mitte,214644316,Mitte,Private room,78,1
28434070,Gemütliches Zimmer in Berlin/Pankow,175890096,Pankow,Private room,18,7
28434382,Nice room with balcony in Berlin Neukölln,214654434,Neukölln,Private room,39,1
28434922,Berlin Spandau Aussicht zur Whrömmennerpark,214653833,Spandau,Private room,15,1
28435198,Warm & bright apartment in the heart of Kreuzberg,9985477,Friedrichshain-Kreuzberg,Entire home/apt,160,1
28435392,Room in a shared cozy apartment on the water,214662111,Neukölln,Private room,25,3
28435972,gemütliches Zimmer in Adlershof,111507161,Treptow - Köpenick,Private room,48,1
28436314,Modern and cosy room in the  best district Fhain,7644254,Friedrichshain-Kreuzberg,Private room,45,2
28436940,Another cozy room in Berlin,106322986,Treptow - Köpenick,Private room,43,2
28437819,Dein Zuhause im Herzen von Berlin.,211854185,Mitte,Entire home/apt,55,2
28444525,ROOM IN NEUKÖLLN - ALL YOU NEED IS HERE,151206984,Neukölln,Private room,25,4
28446785,Quiet Bright 36m2 Studio Top Floor Central,55873916,Pankow,Entire home/apt,55,60
28449526,Mitte Gesundbrunnen Wedding Wohnung mit Balkon,11206646,Mitte,Entire home/apt,55,28
28449885,Super Wohnung mitten im Prenz`l Kiez,170691547,Pankow,Entire home/apt,160,4
28451391,Cosy flat in Kreuzkölln,39857423,Friedrichshain-Kreuzberg,Entire home/apt,90,1
28451795,Lulus Paradies,18913540,Friedrichshain-Kreuzberg,Private room,35,3
28453507,Berlin Wohnung hoch hinaus,214790308,Neukölln,Private room,25,3
28455444,Schönes geräumiges Zimmer in der Sonnenallee,214803461,Neukölln,Private room,30,2
28455588,Room in Friedrichshain,1177232,Friedrichshain-Kreuzberg,Private room,22,5
28456800,room in Neuköln,151373011,Neukölln,Private room,19,15
28457418,2-Zimmer Wohnung Berlin,214817909,Tempelhof - Schöneberg,Entire home/apt,70,2
28457794,"Cozy Bedroom, Kitchen, Bathroom for yourself :)",3697707,Lichtenberg,Private room,40,3
28458292,Zimmer im Dachloft,31536238,Charlottenburg-Wilm.,Private room,80,1
28462114,Schönes Zimmer für 1-2 P. in Berlin SBahn Köpenick,212106796,Treptow - Köpenick,Private room,28,1
28462130,Apartment 4 in Kreuzberg am Görlitzer Park,190957759,Friedrichshain-Kreuzberg,Entire home/apt,155,1
28462345,Berlin Apartment Friedrichshain,28957697,Friedrichshain-Kreuzberg,Private room,8600,5
28462407,Bergmann Apartment,55487478,Friedrichshain-Kreuzberg,Entire home/apt,100,3
28464113,Schöne 1 Zimmerwohnung Nähe Kurfürstendamm,214865067,Charlottenburg-Wilm.,Entire home/apt,50,1
28465023,Cozy Flat // Berlin Friedrichshain,11074351,Friedrichshain-Kreuzberg,Private room,45,1
28466472,Private Room in Shared Flat in Prenzlauerberg,15134904,Pankow,Private room,60,2
28466942,“Panoramic Berlin”,1625771,Lichtenberg,Entire home/apt,37,1
28472328,Schöne Wohnung im Herzen von Neukölln,27846962,Neukölln,Entire home/apt,50,4
28473468,Big and cozy room in Neukölln,23363097,Neukölln,Private room,25,2
28474188,Perfect Studio in Berlin Mitte | Hackescher Markt,12360,Mitte,Entire home/apt,58,60
28474690,Cozy room in Moabit,115707506,Mitte,Private room,25,2
28474948,Typische Berliner Altbau-Wohnung,214951098,Tempelhof - Schöneberg,Entire home/apt,120,3
28475036,"Berlin Wohnung, The new and clean Room",214951099,Steglitz - Zehlendorf,Private room,35,1
28476433,Big and cosy Bedroom: Berlin Neukölln-Kreuzberg,131568354,Neukölln,Private room,25,3
28477318,Prenzlauer Berg Sunny Room,214963971,Mitte,Private room,40,1
28478453,"Neukölln - lovely room, sunny and cosy",1824075,Neukölln,Private room,45,2
28481033,Cozy room at Checkpoint Charlie,5213494,Friedrichshain-Kreuzberg,Private room,25,4
28481262,Neukölln's ziemlich schönste Wohnung,171645328,Neukölln,Entire home/apt,65,3
28482023,Gemütliches Gästehaus im Garten,78215311,Pankow,Entire home/apt,65,2
28483811,Singleroom in großer Wohnung in Szeneviertel,39609066,Pankow,Private room,45,3
28484847,Quiet renovated Apartment Friedrichshain-Kreuzberg,180653807,Friedrichshain-Kreuzberg,Entire home/apt,75,3
28486919,Colourful and Quirky room in Friedrichshain!,3887738,Friedrichshain-Kreuzberg,Private room,33,3
28488614,Modern apartment in the heart of Berlin,45055865,Mitte,Entire home/apt,75,3
28489952,Spacious Room in the heart of Friedrichshain,3764961,Friedrichshain-Kreuzberg,Private room,32,1
28490425,Charming house in green surroundings,2489651,Steglitz - Zehlendorf,Private room,50,1
28490537,Berliner Altbau,215053316,Neukölln,Private room,75,1
28498964,Cozy room over the roofs of Berlin Wedding,34602781,Mitte,Private room,25,3
28499063,"Central, cozy flat with your own electric scooter!",75039838,Mitte,Entire home/apt,76,2
28501936,Design apartment with balcony at Prenzlauer Berg,26176336,Pankow,Entire home/apt,150,14
28503342,"Cozy room with balcony in typical Berlin ""Altbau""",215141997,Neukölln,Private room,35,1
28504119,little Private Room,59445922,Pankow,Private room,19,1
28504471,Deine Bleibe mit allem was du brauchst!,38463106,Pankow,Entire home/apt,50,2
28507517,Junior Apartment,213686710,Mitte,Private room,132,1
28507631,Youre Home in Berlin,97305151,Friedrichshain-Kreuzberg,Private room,59,3
28507667,Cozy appartment in the heart of Kreuzberg,67948085,Friedrichshain-Kreuzberg,Entire home/apt,75,6
28507863,Berlin Gästesuite,215171343,Reinickendorf,Entire home/apt,29,2
28513471,"Bright, cozy room in kreuzberg",6942907,Friedrichshain-Kreuzberg,Private room,35,3
28513864,Studio Barun,10497424,Mitte,Entire home/apt,55,3
28515057,Schönes großes (Altbau-)Zimmer mitten in Kreuzberg,74178841,Friedrichshain-Kreuzberg,Private room,55,1
28515762,Small cozy room in neukölln,15016334,Neukölln,Private room,26,1
28516470,Very large double bedroom Temporary,215224028,Mitte,Private room,22,2
28518348,"Private room in Mitte, Hackescher Markt",117485815,Mitte,Private room,45,3
28528251,Urban Rooftop with Bathtub (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28528439,Old Town Hostel - Triple-Room,1435273,Pankow,Private room,75,4
28528534,Urban Rooftop (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28531012,Old Town Hostel SIngle Room,1435273,Pankow,Private room,40,4
28532109,Family & Friends (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28532200,Quiet & Big (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28532542,Streetlife & Big (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28532851,Quiet & Small (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28533381,Mini Zimmer (LINDEMANN´S),215178674,Tempelhof - Schöneberg,Private room,200,1
28533803,Unser Lieblingsplatz (fjord hotel berlin),215175725,Mitte,Private room,200,1
28534517,Unser Badezimmer (fjord hotel berlin),215175725,Mitte,Private room,200,1
28534680,Unser Gemütliches (fjord hotel berlin),215175725,Mitte,Private room,200,1
28535346,Unser Feines (fjord hotel berlin),215175725,Mitte,Private room,200,1
28535860,Kleines Feines (fjord hotel berlin),215175725,Mitte,Private room,200,1
28536218,Unser Gemütliches mit Balkon,213877372,Tempelhof - Schöneberg,Private room,200,1
28536871,Unser Gemütliches,213877372,Tempelhof - Schöneberg,Private room,200,1
28536991,Kleines Feines mit Balkon,213877372,Tempelhof - Schöneberg,Private room,200,1
28537085,Kleines Feines,213877372,Tempelhof - Schöneberg,Private room,200,1
28537159,Mini Zimmer,213877372,Tempelhof - Schöneberg,Private room,200,1
28538241,Luxury 3 bedroom Flat next to Alexanderplatz Mitte,215385584,Mitte,Entire home/apt,129,2
28539815,Beautiful rooftop loft + 20 qm rooftop terrace,215397429,Charlottenburg-Wilm.,Entire home/apt,120,2
